,FOLLOWERS,FOLLOWING,NUMBER OF TAGS,USERS IN PHOTO,VIDEO,TUE,WED,THU,FRI,SAT,SUN
18018,20231,24,0,0,0,0,0,0,1,0,0
18019,20231,24,0,0,0,0,0,0,0,1,0
18020,20231,24,0,0,0,0,0,0,0,1,0
18021,20231,24,0,0,0,0,0,0,0,0,1
18022,20231,24,0,0,0,0,0,0,0,0,0
18023,20231,24,0,0,0,0,0,0,0,0,0
18024,20231,24,0,0,0,0,0,0,0,0,0
18025,20231,24,0,0,0,0,0,0,0,0,0
18026,20231,24,0,0,0,0,1,0,0,0,0
18027,20231,24,0,0,0,0,0,0,0,1,0
18028,20231,24,0,0,0,0,0,0,0,0,0
18029,20231,24,0,0,0,0,0,0,0,0,0
18030,20214,7499,0,0,0,0,1,0,0,0,0
18031,20214,7499,0,0,0,0,0,0,0,1,0
18032,20214,7499,0,0,0,0,0,0,0,0,1
18033,20214,7499,0,0,0,1,0,0,0,0,0
18034,20214,7499,0,0,0,0,0,0,1,0,0
18035,20214,7499,0,0,0,0,0,0,0,0,0
18036,20214,7499,0,0,0,0,0,0,0,1,0
18037,20214,7499,0,0,0,0,0,0,1,0,0
18038,20214,7499,0,0,0,0,0,1,0,0,0
18039,20204,6845,0,0,0,0,1,0,0,0,0
18040,20192,404,0,0,0,1,0,0,0,0,0
18041,20168,300,0,0,0,0,0,1,0,0,0
18042,20168,300,0,0,0,0,0,0,1,0,0
18043,20168,300,0,0,0,0,0,0,0,1,0
18044,20168,300,0,0,0,0,0,0,0,1,0
18045,20168,300,0,0,0,0,0,0,0,1,0
18046,20168,300,0,0,0,0,0,0,0,0,1
18047,20168,300,0,0,0,0,1,0,0,0,0
18048,20168,300,0,0,0,0,1,0,0,0,0
18049,20168,300,0,0,0,1,0,0,0,0,0
18050,20168,300,0,0,0,1,0,0,0,0,0
18051,20168,300,0,0,0,0,0,0,0,0,0
18052,20168,300,0,0,0,0,0,1,0,0,0
18053,20168,300,0,0,0,0,0,1,0,0,0
18054,20168,300,0,0,0,0,0,1,0,0,0
18055,20168,300,0,0,0,1,0,0,0,0,0
18056,20168,300,0,0,0,1,0,0,0,0,0
18057,20168,300,0,0,0,1,0,0,0,0,0
18058,20168,300,0,0,0,0,1,0,0,0,0
18059,20168,300,0,0,0,0,1,0,0,0,0
18060,20168,300,0,0,0,0,0,1,0,0,0
18061,20168,300,0,0,0,0,0,0,1,0,0
18062,20168,300,0,0,0,0,0,0,0,1,0
18063,20168,300,0,0,0,0,0,0,0,0,1
18064,20168,300,0,0,0,0,1,0,0,0,0
18065,20168,300,0,0,0,0,0,0,1,0,0
18066,20168,300,0,0,0,0,1,0,0,0,0
18067,20168,300,0,0,0,0,0,0,1,0,0
18068,20168,300,0,0,0,0,0,0,1,0,0
18069,20168,300,0,0,0,0,0,0,0,0,0
18070,20168,300,0,0,0,0,0,0,0,0,0
18071,20168,300,0,0,0,0,0,1,0,0,0
18072,20163,236,0,0,0,0,0,0,0,0,1
18073,20163,236,0,0,0,0,0,1,0,0,0
18074,20163,236,0,0,0,0,0,0,1,0,0
18075,20163,236,0,0,0,0,0,0,0,1,0
18076,20163,236,0,0,0,0,0,0,0,0,1
18077,20152,385,0,0,0,0,0,0,0,0,0
18078,20121,6162,0,0,0,0,0,1,0,0,0
18079,20117,492,0,0,0,0,0,0,1,0,0
18080,20117,492,0,0,0,0,0,1,0,0,0
18081,20117,492,0,0,0,0,0,0,1,0,0
18082,20117,492,0,0,0,0,0,0,1,0,0
18083,20117,492,0,0,0,0,0,0,0,1,0
18084,20117,492,0,0,0,0,0,0,0,1,0
18085,20117,492,0,0,0,0,0,0,0,0,1
18086,20117,492,0,0,0,0,0,0,0,0,1
18087,20117,492,0,0,0,0,0,0,1,0,0
18088,20117,492,0,0,0,0,1,0,0,0,0
18089,20117,492,0,0,0,1,0,0,0,0,0
18090,20117,492,0,0,0,0,0,0,0,0,0
18091,20117,492,0,0,0,0,0,0,0,1,0
18092,20117,492,0,0,0,0,0,0,0,1,0
18093,20117,492,0,0,0,0,0,0,0,0,1
18094,20117,492,0,0,0,0,0,1,0,0,0
18095,20117,492,0,0,0,0,0,1,0,0,0
18096,20117,492,0,0,0,0,1,0,0,0,0
18097,20117,492,0,0,0,1,0,0,0,0,0
18098,20117,492,0,0,0,0,0,0,0,0,0
18099,20117,492,0,0,0,0,0,0,0,0,0
18100,20117,492,0,0,0,0,0,0,0,0,1
18101,20117,492,0,0,0,0,0,0,0,0,1
18102,20117,492,0,0,0,1,0,0,0,0,0
18103,20117,492,0,0,0,0,0,0,0,0,0
18104,20117,492,0,0,0,1,0,0,0,0,0
18105,20112,928,0,0,1,0,0,0,0,0,1
18106,20112,928,0,0,0,0,0,0,0,1,0
18107,20112,928,0,0,0,0,0,0,1,0,0
18108,20112,928,0,0,0,0,0,1,0,0,0
18109,20112,928,0,0,0,0,0,0,1,0,0
18110,20112,928,0,0,0,0,0,0,0,0,0
18111,20112,928,0,0,0,0,1,0,0,0,0
18112,20112,928,0,0,0,1,0,0,0,0,0
18113,20112,928,0,0,0,0,0,0,0,1,0
18114,20112,928,0,0,0,0,0,0,0,0,1
18115,20112,928,0,0,0,0,0,1,0,0,0
18116,20110,271,0,0,0,0,0,0,0,0,1
18117,20110,271,0,0,0,0,0,0,0,0,0
18118,20110,271,0,0,0,0,1,0,0,0,0
18119,20110,271,0,0,0,0,0,0,0,0,1
18120,20110,271,0,0,0,0,0,0,0,1,0
18121,20110,271,0,0,0,0,0,0,0,0,1
18122,20110,271,0,0,0,0,0,0,0,0,0
18123,20093,643,0,0,1,0,0,0,1,0,0
18124,20093,643,0,0,0,0,0,0,0,1,0
18125,20093,643,0,0,1,0,0,0,0,1,0
18126,20093,643,0,0,0,1,0,0,0,0,0
18127,20093,643,0,0,0,0,0,1,0,0,0
18128,20093,643,0,0,0,0,0,1,0,0,0
18129,20093,643,0,0,0,0,0,0,0,0,1
18130,20093,643,0,0,0,0,0,0,0,0,1
18131,20093,643,0,0,0,0,0,0,0,0,0
18132,20069,135,0,0,0,0,0,1,0,0,0
18133,20069,135,0,0,0,0,0,0,0,0,1
18134,20069,135,0,0,0,0,0,0,0,0,0
18135,20066,5968,0,0,0,0,0,0,1,0,0
18136,20066,5968,0,0,0,0,0,0,0,1,0
18137,20066,5968,0,0,0,0,0,0,0,0,1
18138,20066,5968,0,0,0,0,0,0,0,0,0
18139,20066,5968,0,0,0,1,0,0,0,0,0
18140,20066,5968,0,0,0,0,1,0,0,0,0
18141,20066,5968,0,0,1,0,0,1,0,0,0
18142,20066,5968,0,0,0,0,0,1,0,0,0
18143,20066,5968,0,0,0,0,0,0,0,1,0
18144,20066,5968,0,0,1,0,0,0,0,0,1
18145,20066,5968,0,0,0,0,0,0,0,0,0
18146,20066,5968,0,0,0,0,0,0,0,0,0
18147,20066,5968,0,0,0,0,1,0,0,0,0
18148,20066,5968,0,0,0,0,0,0,1,0,0
18149,20066,5968,0,0,0,0,0,0,0,0,1
18150,20066,5968,0,0,0,0,0,0,0,1,0
18151,20066,5968,0,0,0,0,0,0,0,0,1
18152,20066,5968,0,0,0,0,0,1,0,0,0
18153,20066,5968,0,0,0,0,0,0,0,0,1
18154,20045,1400,0,0,0,0,0,0,1,0,0
18155,20045,1400,0,0,0,0,0,0,1,0,0
18156,20045,1400,0,0,0,0,0,0,1,0,0
18157,20045,1400,0,0,0,1,0,0,0,0,0
18158,20045,1400,0,0,0,1,0,0,0,0,0
18159,20045,1400,0,0,0,1,0,0,0,0,0
18160,20045,1400,0,0,0,0,0,1,0,0,0
18161,20045,1400,0,0,0,0,0,1,0,0,0
18162,20045,1400,0,0,0,0,0,1,0,0,0
18163,20045,1400,0,0,0,0,0,0,1,0,0
18164,20045,1400,0,0,0,0,0,0,1,0,0
18165,20045,1400,0,0,0,0,0,0,1,0,0
18166,20045,1400,0,0,0,0,0,0,0,1,0
18167,20045,1400,0,0,0,0,0,0,0,1,0
18168,20045,1400,0,0,0,0,0,0,0,1,0
18169,20045,1400,0,0,0,0,0,0,0,0,0
18170,20045,1400,0,0,0,0,0,0,0,0,0
18171,20045,1400,0,0,0,0,0,0,0,0,0
18172,20045,1400,0,0,0,0,0,0,0,0,1
18173,20045,1400,0,0,0,0,0,0,0,0,1
18174,20045,1400,0,0,0,0,0,0,0,0,1
18175,20045,1400,0,0,0,0,0,0,0,0,0
18176,20045,1400,0,0,0,0,0,0,0,0,0
18177,20045,1400,0,0,0,0,0,0,0,0,0
18178,20045,1400,0,0,0,0,0,0,0,1,0
18179,20045,1400,0,0,0,0,0,0,0,1,0
18180,20045,1400,0,0,0,0,0,0,0,1,0
18181,20017,902,0,0,0,0,0,0,0,0,0
18182,20017,902,0,0,0,0,0,0,0,0,0
18183,20017,902,0,0,0,0,0,0,0,0,1
18184,20017,902,0,0,0,1,0,0,0,0,0
18185,20017,902,0,0,0,1,0,0,0,0,0
18186,20017,902,0,0,0,1,0,0,0,0,0
18187,20017,902,0,0,0,1,0,0,0,0,0
18188,20011,490,0,0,0,0,0,0,0,0,0
18189,20011,490,0,0,0,0,0,0,0,0,0
18190,20007,6904,0,0,0,0,1,0,0,0,0
18191,20007,6904,0,0,0,0,0,0,0,0,1
18192,20007,6904,0,0,0,0,0,0,0,0,0
18193,20007,6904,0,0,0,0,0,0,0,0,0
18194,20007,6904,0,0,0,0,0,0,1,0,0
18195,20007,6904,0,0,1,0,1,0,0,0,0
18196,20007,6904,0,0,0,0,0,0,0,0,1
18197,20007,6904,0,0,0,0,0,1,0,0,0
18198,19974,1044,0,0,0,0,1,0,0,0,0
18199,19974,1044,0,0,0,0,0,0,0,0,0
18200,19974,1044,0,0,0,0,0,0,1,0,0
18201,19974,1044,0,0,0,0,0,0,0,1,0
18202,19948,557,0,0,0,0,0,0,0,1,0
18203,19948,557,0,0,0,0,0,1,0,0,0
18204,19948,557,0,0,0,0,0,0,1,0,0
18205,19948,557,0,0,0,0,0,1,0,0,0
18206,19948,557,0,0,0,0,0,1,0,0,0
18207,19948,557,0,0,0,0,0,0,0,0,1
18208,19948,557,0,0,0,0,0,0,1,0,0
18209,19877,939,0,0,0,0,0,1,0,0,0
18210,19877,939,0,0,0,1,0,0,0,0,0
18211,19877,939,0,0,0,0,0,0,1,0,0
18212,19877,939,0,0,0,0,0,0,0,0,1
18213,19877,939,0,0,0,1,0,0,0,0,0
18214,19877,939,0,0,0,0,0,1,0,0,0
18215,19877,939,0,0,0,0,0,0,1,0,0
18216,19877,939,0,0,0,0,0,0,0,1,0
18217,19877,939,0,0,0,0,0,0,0,0,0
18218,19877,939,0,0,0,0,1,0,0,0,0
18219,19877,939,0,0,0,0,0,0,0,0,1
18220,19877,939,0,0,0,0,0,0,0,1,0
18221,19873,2752,0,0,1,0,0,0,0,0,1
18222,19873,2752,0,0,0,0,1,0,0,0,0
18223,19873,2752,0,0,1,0,0,0,0,1,0
18224,19873,2752,0,0,0,0,0,0,0,1,0
18225,19866,3081,0,0,0,0,0,0,0,1,0
18226,19863,680,0,0,0,0,1,0,0,0,0
18227,19863,680,0,0,0,0,0,0,0,1,0
18228,19863,680,0,0,0,0,0,0,0,0,0
18229,19863,680,0,0,0,0,0,0,0,1,0
18230,19863,680,0,0,0,1,0,0,0,0,0
18231,19804,274,0,0,0,0,0,1,0,0,0
18232,19804,274,0,0,0,0,0,0,0,0,0
18233,19804,274,0,0,0,1,0,0,0,0,0
18234,19804,274,0,0,0,0,0,0,0,0,1
18235,19804,274,0,0,0,0,0,0,0,0,1
18236,19804,274,0,0,0,1,0,0,0,0,0
18237,19801,448,0,0,0,0,0,0,0,1,0
18238,19801,448,0,0,0,0,1,0,0,0,0
18239,19801,448,0,0,0,0,0,1,0,0,0
18240,19801,448,0,0,1,0,0,0,1,0,0
18241,19801,448,0,0,0,1,0,0,0,0,0
18242,19801,448,0,0,0,0,1,0,0,0,0
18243,19801,448,0,0,0,0,0,0,1,0,0
18244,19801,448,0,0,0,0,0,0,0,0,1
18245,19801,448,0,0,0,0,0,0,0,1,0
18246,19801,448,0,0,0,0,0,0,1,0,0
18247,19801,448,0,0,0,0,0,0,0,0,1
18248,19801,448,0,0,0,0,0,0,0,0,0
18249,19789,401,0,0,0,0,0,1,0,0,0
18250,19789,401,0,0,0,0,0,0,0,0,1
18251,19789,401,0,0,0,0,0,0,0,0,1
18252,19789,401,0,0,0,0,0,1,0,0,0
18253,19789,401,0,0,0,0,0,0,1,0,0
18254,19789,401,0,0,0,0,0,0,0,0,0
18255,19789,401,0,0,0,1,0,0,0,0,0
18256,19789,401,0,0,0,0,0,1,0,0,0
18257,19789,401,0,0,0,0,0,0,1,0,0
18258,19789,401,0,0,0,0,0,0,0,0,1
18259,19789,401,0,0,0,0,0,0,0,0,0
18260,19789,401,0,0,0,0,0,0,0,0,0
18261,19789,401,0,0,0,1,0,0,0,0,0
18262,19789,401,0,0,0,0,0,0,0,1,0
18263,19789,401,0,0,0,0,0,1,0,0,0
18264,19789,401,0,0,0,0,1,0,0,0,0
18265,19789,401,0,0,0,0,0,1,0,0,0
18266,19789,401,0,0,0,0,0,0,0,0,0
18267,19789,401,0,0,0,0,0,0,0,1,0
18268,19751,137,0,0,0,0,0,1,0,0,0
18269,19751,137,0,0,0,0,0,0,0,0,1
18270,19751,137,0,0,0,0,0,0,0,0,1
18271,19728,229,0,0,0,0,0,0,0,1,0
18272,19728,229,0,0,0,0,0,0,1,0,0
18273,19728,229,0,0,0,0,0,0,0,0,0
18274,19728,229,0,0,0,1,0,0,0,0,0
18275,19728,229,0,0,0,0,0,0,0,0,1
18276,19728,229,0,0,0,1,0,0,0,0,0
18277,19728,229,0,0,0,0,0,0,0,0,0
18278,19728,229,0,0,0,0,0,0,0,1,0
18279,19727,243,0,0,0,0,0,1,0,0,0
18280,19727,243,0,0,0,0,0,0,1,0,0
18281,19727,243,0,0,0,0,0,0,1,0,0
18282,19727,243,0,0,0,0,0,0,0,0,0
18283,19727,243,0,0,0,1,0,0,0,0,0
18284,19727,243,0,0,0,0,1,0,0,0,0
18285,19727,243,0,0,0,0,0,0,1,0,0
18286,19727,243,0,0,0,0,1,0,0,0,0
18287,19727,243,0,0,0,0,0,1,0,0,0
18288,19727,243,0,0,0,0,0,0,0,0,0
18289,19727,243,0,0,0,0,0,1,0,0,0
18290,19727,243,0,0,0,1,0,0,0,0,0
18291,19710,376,0,0,0,0,0,0,0,0,1
18292,19710,376,0,0,1,0,0,0,1,0,0
18293,19710,376,0,0,0,0,0,0,0,0,1
18294,19677,413,0,0,0,0,0,1,0,0,0
18295,19677,413,0,0,0,0,0,1,0,0,0
18296,19677,413,0,0,0,0,0,0,1,0,0
18297,19677,413,0,0,0,0,0,0,1,0,0
18298,19677,413,0,0,0,0,0,0,0,1,0
18299,19677,413,0,0,0,0,0,0,0,0,0
18300,19677,413,0,0,0,1,0,0,0,0,0
18301,19677,413,0,0,0,0,0,0,0,0,0
18302,19677,413,0,0,0,0,1,0,0,0,0
18303,19677,413,0,0,0,0,1,0,0,0,0
18304,19677,413,0,0,0,0,1,0,0,0,0
18305,19677,413,0,0,0,0,1,0,0,0,0
18306,19677,413,0,0,0,0,1,0,0,0,0
18307,19677,413,0,0,0,0,0,1,0,0,0
18308,19677,413,0,0,0,0,0,1,0,0,0
18309,19677,413,0,0,0,0,0,1,0,0,0
18310,19677,413,0,0,0,0,0,1,0,0,0
18311,19677,413,0,0,0,0,0,0,0,0,0
18312,19655,58,0,0,0,0,0,1,0,0,0
18313,19655,58,0,0,0,0,0,0,0,1,0
18314,19655,58,0,0,0,0,0,0,1,0,0
18315,19655,58,0,0,0,0,0,1,0,0,0
18316,19655,58,0,0,0,0,0,1,0,0,0
18317,19655,58,0,0,0,0,1,0,0,0,0
18318,19655,58,0,0,0,1,0,0,0,0,0
18319,19655,58,0,0,0,0,0,1,0,0,0
18320,19655,58,0,0,0,0,0,0,1,0,0
18321,19655,58,0,0,0,0,0,0,1,0,0
18322,19655,58,0,0,0,0,0,0,0,0,1
18323,19655,58,0,0,0,0,0,0,0,0,0
18324,19655,58,0,0,0,0,0,0,0,0,1
18325,19655,58,0,0,0,1,0,0,0,0,0
18326,19655,58,0,0,0,1,0,0,0,0,0
18327,19655,58,0,0,0,0,0,1,0,0,0
18328,19655,58,0,0,0,0,1,0,0,0,0
18329,19655,58,0,0,0,0,0,0,1,0,0
18330,19655,58,0,0,0,0,0,0,0,1,0
18331,19655,58,0,0,0,0,0,0,0,0,1
18332,19655,58,0,0,0,0,0,0,0,0,1
18333,19655,58,0,0,0,1,0,0,0,0,0
18334,19655,58,0,0,0,0,0,1,0,0,0
18335,19633,255,0,0,0,0,1,0,0,0,0
18336,19633,255,0,0,0,0,0,1,0,0,0
18337,19633,255,0,0,1,0,0,0,1,0,0
18338,19633,255,0,0,0,0,0,0,0,0,1
18339,19633,255,0,0,0,0,0,0,0,0,0
18340,19633,255,0,0,0,0,0,0,0,1,0
18341,19633,255,0,0,0,0,0,0,0,1,0
18342,19633,255,0,0,0,0,0,0,0,0,0
18343,19622,382,0,0,0,0,0,0,0,0,0
18344,19601,42,0,0,0,0,0,0,0,1,0
18345,19601,42,0,0,0,0,0,0,0,0,0
18346,19601,42,0,0,0,0,0,0,0,0,0
18347,19578,271,0,0,0,0,0,0,0,0,1
18348,19578,271,0,0,0,0,0,0,0,0,0
18349,19578,271,0,0,0,0,0,0,0,1,0
18350,19578,271,0,0,0,0,0,0,0,0,0
18351,19550,6933,0,0,0,0,0,1,0,0,0
18352,19550,6933,0,0,0,0,0,0,1,0,0
18353,19550,6933,0,0,0,0,0,0,0,0,1
18354,19550,6933,0,0,0,0,0,0,0,0,0
18355,19550,6933,0,0,0,1,0,0,0,0,0
18356,19550,6933,0,0,0,0,1,0,0,0,0
18357,19550,6933,0,0,0,0,0,1,0,0,0
18358,19550,6933,0,0,0,0,0,1,0,0,0
18359,19550,6933,0,0,0,0,0,0,1,0,0
18360,19550,6933,0,0,0,0,0,0,0,1,0
18361,19550,6933,0,0,0,0,0,0,0,1,0
18362,19550,6933,0,0,0,0,0,0,0,0,0
18363,19550,6933,0,0,0,1,0,0,0,0,0
18364,19550,6933,0,0,0,0,1,0,0,0,0
18365,19550,6933,0,0,0,0,0,1,0,0,0
18366,19550,6933,0,0,0,0,0,0,1,0,0
18367,19550,6933,0,0,1,0,0,0,0,0,1
18368,19550,6933,0,0,1,0,0,0,0,0,0
18369,19550,6933,0,0,0,0,1,0,0,0,0
18370,19550,6933,0,0,0,0,0,0,0,0,1
18371,19538,225,0,0,0,0,0,0,0,0,1
18372,19538,225,0,0,0,0,0,0,0,0,1
18373,19538,225,0,0,0,0,0,0,0,1,0
18374,19538,225,0,0,0,0,0,0,1,0,0
18375,19538,225,0,0,0,0,1,0,0,0,0
18376,19538,225,0,0,0,0,0,1,0,0,0
18377,19538,225,0,0,0,0,0,0,1,0,0
18378,19538,225,0,0,0,0,0,0,1,0,0
18379,19538,225,0,0,0,0,1,0,0,0,0
18380,19538,225,0,0,0,1,0,0,0,0,0
18381,19538,225,0,0,0,0,0,0,0,0,1
18382,19538,225,0,0,0,1,0,0,0,0,0
18383,19538,225,0,0,0,0,0,0,0,0,0
18384,19523,399,0,0,0,0,0,0,0,0,1
18385,19523,399,0,0,0,0,0,0,0,0,1
18386,19523,399,0,0,0,0,0,0,0,0,0
18387,19523,399,0,0,0,1,0,0,0,0,0
18388,19523,399,0,0,0,1,0,0,0,0,0
18389,19523,399,0,0,0,1,0,0,0,0,0
18390,19523,399,0,0,0,0,1,0,0,0,0
18391,19523,399,0,0,0,0,1,0,0,0,0
18392,19523,399,0,0,0,0,0,1,0,0,0
18393,19523,399,0,0,0,0,0,0,1,0,0
18394,19523,399,0,0,0,0,0,0,1,0,0
18395,19523,399,0,0,0,0,0,0,0,1,0
18396,19523,399,0,0,0,0,0,0,0,1,0
18397,19523,399,0,0,0,0,0,0,0,0,1
18398,19523,399,0,0,0,0,0,0,0,0,0
18399,19523,399,0,0,0,1,0,0,0,0,0
18400,19523,399,0,0,1,0,0,1,0,0,0
18401,19523,399,0,0,1,0,0,1,0,0,0
18402,19523,399,0,0,1,0,0,1,0,0,0
18403,19523,399,0,0,1,0,0,0,1,0,0
18404,19523,399,0,0,1,0,0,0,1,0,0
18405,19523,399,0,0,0,0,0,0,1,0,0
18406,19523,399,0,0,0,0,0,0,0,1,0
18407,19523,399,0,0,0,0,0,0,0,1,0
18408,19523,399,0,0,0,0,0,0,0,0,0
18409,19523,399,0,0,0,0,0,0,0,0,0
18410,19523,399,0,0,0,0,0,0,1,0,0
18411,19520,809,0,0,1,0,0,0,0,1,0
18412,19520,809,0,0,1,0,0,0,0,0,1
18413,19520,809,0,0,0,0,0,0,0,0,1
18414,19520,809,0,0,1,0,0,0,0,0,1
18415,19520,809,0,0,0,0,0,1,0,0,0
18416,19520,809,0,0,1,0,0,1,0,0,0
18417,19520,809,0,0,1,0,0,1,0,0,0
18418,19520,809,0,0,1,0,0,1,0,0,0
18419,19520,809,0,0,1,0,0,0,1,0,0
18420,19520,809,0,0,1,0,0,1,0,0,0
18421,19520,809,0,0,1,0,0,0,1,0,0
18422,19520,809,0,0,1,0,0,0,1,0,0
18423,19520,809,0,0,0,0,0,0,0,1,0
18424,19520,809,0,0,1,0,0,0,0,0,1
18425,19520,809,0,0,1,0,0,0,0,0,0
18426,19520,809,0,0,1,0,0,0,0,0,0
18427,19520,809,0,0,0,0,0,0,0,0,0
18428,19520,809,0,0,1,0,0,0,0,0,0
18429,19520,809,0,0,1,0,0,0,0,0,0
18430,19520,809,0,0,0,1,0,0,0,0,0
18431,19520,809,0,0,1,1,0,0,0,0,0
18432,19520,809,0,0,1,1,0,0,0,0,0
18433,19520,809,0,0,0,1,0,0,0,0,0
18434,19520,809,0,0,1,0,1,0,0,0,0
18435,19520,809,0,0,1,0,1,0,0,0,0
18436,19520,809,0,0,1,0,0,1,0,0,0
18437,19520,809,0,0,1,0,0,1,0,0,0
18438,19520,809,0,0,0,0,0,1,0,0,0
18439,19520,809,0,0,0,0,0,0,1,0,0
18440,19520,809,0,0,0,0,0,0,1,0,0
18441,19520,809,0,0,1,0,0,0,0,1,0
18442,19520,809,0,0,1,0,0,0,1,0,0
18443,19520,809,0,0,0,0,0,0,0,1,0
18444,19520,809,0,0,0,0,0,0,0,1,0
18445,19520,809,0,0,0,0,0,0,0,1,0
18446,19520,809,0,0,1,0,0,0,0,1,0
18447,19520,809,0,0,0,0,0,0,0,1,0
18448,19520,809,0,0,0,0,0,0,0,0,1
18449,19520,809,0,0,1,0,0,0,0,1,0
18450,19520,809,0,0,0,0,0,0,0,0,1
18451,19520,809,0,0,0,0,0,0,0,0,1
18452,19520,809,0,0,0,0,0,0,0,0,1
18453,19520,809,0,0,1,0,0,0,0,0,0
18454,19520,809,0,0,1,0,0,0,0,0,1
18455,19520,809,0,0,1,0,0,0,0,0,1
18456,19520,809,0,0,0,0,0,0,0,0,0
18457,19520,809,0,0,1,0,0,0,0,0,0
18458,19520,809,0,0,1,0,0,0,0,0,0
18459,19520,809,0,0,0,0,0,0,0,0,0
18460,19520,809,0,0,0,0,0,0,0,0,0
18461,19520,809,0,0,1,0,0,0,0,0,0
18462,19520,809,0,0,0,0,0,0,0,0,0
18463,19520,809,0,0,1,1,0,0,0,0,0
18464,19520,809,0,0,1,1,0,0,0,0,0
18465,19520,809,0,0,1,1,0,0,0,0,0
18466,19520,809,0,0,1,1,0,0,0,0,0
18467,19520,809,0,0,0,1,0,0,0,0,0
18468,19520,809,0,0,1,0,1,0,0,0,0
18469,19520,809,0,0,0,1,0,0,0,0,0
18470,19520,809,0,0,0,0,1,0,0,0,0
18471,19520,809,0,0,0,0,1,0,0,0,0
18472,19520,809,0,0,1,0,1,0,0,0,0
18473,19520,809,0,0,1,0,1,0,0,0,0
18474,19520,809,0,0,1,0,1,0,0,0,0
18475,19520,809,0,0,0,0,0,1,0,0,0
18476,19520,809,0,0,1,0,0,0,1,0,0
18477,19520,809,0,0,1,0,0,1,0,0,0
18478,19520,809,0,0,1,0,0,0,0,1,0
18479,19520,809,0,0,0,0,0,0,1,0,0
18480,19520,809,0,0,0,0,0,0,0,0,1
18481,19520,809,0,0,0,0,0,0,0,0,1
18482,19520,809,0,0,1,0,0,0,0,0,0
18483,19520,809,0,0,1,0,0,0,0,0,1
18484,19520,809,0,0,0,0,0,0,0,0,1
18485,19520,809,0,0,0,0,0,0,0,0,0
18486,19520,809,0,0,1,1,0,0,0,0,0
18487,19520,809,0,0,0,0,0,0,0,0,0
18488,19520,809,0,0,0,0,0,0,0,0,0
18489,19520,809,0,0,0,0,0,0,0,0,0
18490,19520,809,0,0,0,0,0,0,0,0,0
18491,19520,809,0,0,1,1,0,0,0,0,0
18492,19520,809,0,0,0,0,0,1,0,0,0
18493,19520,809,0,0,0,0,0,1,0,0,0
18494,19520,809,0,0,1,0,0,0,1,0,0
18495,19520,809,0,0,0,0,0,0,1,0,0
18496,19520,809,0,0,0,0,0,0,0,1,0
18497,19520,809,0,0,1,0,0,0,0,0,0
18498,19520,809,0,0,1,0,1,0,0,0,0
18499,19520,809,0,0,0,0,0,1,0,0,0
18500,19520,809,0,0,1,0,0,0,0,0,1
18501,19520,809,0,0,1,0,0,0,1,0,0
18502,19520,809,0,0,0,0,0,1,0,0,0
18503,19520,809,0,0,1,0,0,0,0,0,1
18504,19520,809,0,0,1,1,0,0,0,0,0
18505,19520,809,0,0,0,0,0,0,0,0,0
18506,19520,809,0,0,1,0,0,0,1,0,0
18507,19520,809,0,0,1,0,0,0,1,0,0
18508,19520,809,0,0,1,0,1,0,0,0,0
18509,19520,809,0,0,1,0,0,0,0,1,0
18510,19503,638,0,0,0,0,0,0,1,0,0
18511,19503,638,0,0,0,0,1,0,0,0,0
18512,19503,638,0,0,0,0,0,0,0,1,0
18513,19503,638,0,0,0,0,0,1,0,0,0
18514,19503,638,0,0,0,0,0,1,0,0,0
18515,19503,638,0,0,0,0,0,1,0,0,0
18516,19503,638,0,0,0,0,0,0,1,0,0
18517,19503,638,0,0,0,0,1,0,0,0,0
18518,19503,638,0,0,0,0,1,0,0,0,0
18519,19503,638,0,0,0,0,0,1,0,0,0
18520,19503,638,0,0,0,0,0,1,0,0,0
18521,19503,638,0,0,0,0,0,0,1,0,0
18522,19503,638,0,0,0,0,0,0,1,0,0
18523,19503,638,0,0,0,0,0,0,1,0,0
18524,19503,638,0,0,0,0,0,0,0,1,0
18525,19503,638,0,0,0,0,0,0,0,0,1
18526,19503,638,0,0,1,0,0,0,0,0,1
18527,19503,638,0,0,0,0,0,0,0,0,1
18528,19503,638,0,0,0,0,0,0,0,0,1
18529,19503,638,0,0,0,0,0,0,0,0,0
18530,19503,638,0,0,0,1,0,0,0,0,0
18531,19503,638,0,0,0,0,1,0,0,0,0
18532,19503,638,0,0,0,0,1,0,0,0,0
18533,19503,638,0,0,0,0,1,0,0,0,0
18534,19503,638,0,0,0,0,0,0,1,0,0
18535,19503,638,0,0,0,0,0,0,1,0,0
18536,19503,638,0,0,0,0,0,0,0,1,0
18537,19503,638,0,0,0,0,0,0,0,1,0
18538,19503,638,0,0,0,0,0,0,0,0,1
18539,19503,638,0,0,0,0,0,0,0,0,0
18540,19503,638,0,0,1,0,0,0,0,0,0
18541,19503,638,0,0,0,0,0,0,0,1,0
18542,19503,638,0,0,0,0,0,0,0,0,1
18543,19463,140,0,0,0,0,0,1,0,0,0
18544,19463,140,0,0,0,0,0,0,0,1,0
18545,19463,140,0,0,0,0,1,0,0,0,0
18546,19463,140,0,0,0,0,0,1,0,0,0
18547,19463,140,0,0,0,0,0,0,1,0,0
18548,19463,140,0,0,0,0,0,0,1,0,0
18549,19463,140,0,0,0,0,0,0,0,1,0
